mode,scenario,provider,model,idx,latency_ms,status,retries,completion_tokens,prompt_tokens,error
direct,diverse,groq,llama-3.1-8b-instant,44,6891.196541022509,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,45,7226.7857500119135,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,46,6747.048125020228,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,47,7339.288916962687,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,48,7418.348499981221,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,49,2393.660292029381,200,1,14,82,
direct,diverse,groq,llama-3.1-8b-instant,50,7300.7807090179995,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,51,2494.7989170323126,200,1,33,80,
direct,diverse,groq,llama-3.1-8b-instant,52,7078.202624979895,200,3,46,85,
direct,diverse,groq,llama-3.1-8b-instant,53,4629.370707960334,200,2,46,76,
direct,diverse,groq,llama-3.1-8b-instant,54,6812.953540997114,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,55,7075.447166047525,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,56,7473.146625037771,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,57,6811.838958994485,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,58,7038.451291969977,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,59,7034.038334037177,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,60,7053.907957975753,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,61,7110.311291995458,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,62,6535.396874998696,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,63,6982.3371669626795,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,64,6886.9389580213465,200,3,9,82,
direct,diverse,groq,llama-3.1-8b-instant,65,6737.931458977982,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,66,7718.302166031208,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,67,7249.44691703422,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,68,7389.153334021103,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,69,6990.954415989108,200,3,48,82,
direct,diverse,groq,llama-3.1-8b-instant,70,7519.978875003289,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,71,7073.57291696826,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,72,6854.347874992527,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,73,6830.87974996306,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,74,6691.216917010024,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,75,7209.776750009041,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,76,7269.646707980428,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,77,6738.332875014748,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,78,7439.647708029952,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,79,2371.295541001018,200,1,10,82,
direct,diverse,groq,llama-3.1-8b-instant,80,7165.775540983304,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,81,4585.900207981467,200,2,31,82,
direct,diverse,groq,llama-3.1-8b-instant,82,6759.909416956361,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,83,7312.298292003106,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,84,6983.352041977923,200,3,42,83,
direct,diverse,groq,llama-3.1-8b-instant,85,7057.105290994514,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,86,7156.480083009228,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,87,6824.122166028246,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,88,7108.6478749639355,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,89,7500.792499980889,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,90,6703.475666989107,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,91,6871.548917028122,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,92,7560.072292049881,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,93,7146.726209030021,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,94,2287.3636669828556,200,1,7,80,
direct,diverse,groq,llama-3.1-8b-instant,95,7149.870124994777,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,96,7320.160458039027,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,97,7327.223459025845,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,98,7462.866624991875,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,99,6844.8808749672025,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,100,7448.802916973364,200,3,47,79,
direct,diverse,groq,llama-3.1-8b-instant,101,2464.771291008219,200,1,38,82,
direct,diverse,groq,llama-3.1-8b-instant,102,7251.6567499842495,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,103,7109.425167029258,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,104,4549.600541999098,200,2,38,78,
direct,diverse,groq,llama-3.1-8b-instant,105,6893.5428749537095,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,106,7182.194375025574,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,107,6860.680999991018,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,108,6955.576041014865,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,109,6717.644083022606,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,110,7155.640916957054,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,111,7209.749832982197,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,112,6997.603667026851,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,113,2527.7306669740938,200,1,50,78,
direct,diverse,groq,llama-3.1-8b-instant,114,7495.172834023833,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,115,7305.149917025119,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,116,6923.223333025817,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,117,7282.773832965177,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,118,7249.502041027881,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,119,2329.7240000101738,200,1,47,81,
direct,diverse,groq,llama-3.1-8b-instant,120,7191.813167009968,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,121,2302.4790000054054,200,1,25,83,
direct,diverse,groq,llama-3.1-8b-instant,122,7273.184207966551,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,123,7427.977208979428,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,124,7061.779582989402,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,125,7144.856500031892,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,126,2442.4185000243597,200,1,39,83,
direct,diverse,groq,llama-3.1-8b-instant,127,7349.41629099194,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,128,7057.296334009152,200,3,41,80,
direct,diverse,groq,llama-3.1-8b-instant,129,6941.177875036374,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,130,7202.118082961533,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,131,2536.411458044313,200,1,45,82,
direct,diverse,groq,llama-3.1-8b-instant,132,6941.920207988005,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,133,6700.402209011372,200,3,37,79,
direct,diverse,groq,llama-3.1-8b-instant,134,7113.346625003032,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,135,7152.679749997333,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,136,7449.060459039174,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,137,7061.696458025835,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,138,7126.634459011257,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,139,7104.807040945161,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,140,6726.176791999023,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,141,6974.301291978918,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,142,6713.3431659894995,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,143,7249.8646669555455,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,144,4685.546291992068,200,2,40,83,
direct,diverse,groq,llama-3.1-8b-instant,145,7365.1449590106495,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,146,6927.95041698264,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,147,7515.107125043869,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,148,6992.399667040445,200,3,49,78,
direct,diverse,groq,llama-3.1-8b-instant,149,6917.764999961946,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,150,2438.6754159932025,200,1,8,78,
direct,diverse,groq,llama-3.1-8b-instant,151,7096.703040995635,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,152,7099.5552919921465,200,3,35,81,
direct,diverse,groq,llama-3.1-8b-instant,153,6839.372833026573,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,154,7077.332207991276,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,155,7135.269584017806,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,156,7345.271042024251,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,157,7487.550708989147,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,158,7136.463499977253,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,diverse,groq,llama-3.1-8b-instant,159,7165.856207953766,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
